"month","year","park","ndvi_monthly_mean","scaled_mean_ndvi","residuals"
10,2012,"GBIS",0.0432304166591335,0.521615208329567,-1.17888353226027
11,2012,"GBIS",0.102580468761514,0.551290234380757,-0.717111037922455
12,2012,"GBIS",0.341863961846675,0.670931980923338,1.26829627456907
1,2013,"GBIS",0.106500263743709,0.553250131871854,-0.856448312635412
2,2013,"GBIS",0.419224891566218,0.709612445783109,1.87120780472925
3,2013,"GBIS",-0.0137772546187088,0.493111372690646,-1.67986117372685
4,2013,"GBIS",0.00217834179763481,0.501089170898817,-1.52950357915078
5,2013,"GBIS",-0.00635540320894464,0.496822298395528,-1.61777247790536
6,2013,"GBIS",0.381776177396132,0.690888088698066,1.56306415067931
7,2013,"GBIS",0.339556810965859,0.669778405482929,1.1556173175092
8,2013,"GBIS",0.0299821118344101,0.514991055917205,-1.41759524987175
9,2013,"GBIS",0.302596168799255,0.651298084399627,0.814201334684616
10,2013,"GBIS",0.0402700515657694,0.520135025782885,-1.34553445538578
11,2013,"GBIS",0.188618408038771,0.594309204019385,-0.166323636896163
12,2013,"GBIS",0.371102285065354,0.685551142532677,1.36097851706285
1,2014,"GBIS",0.0828604170457947,0.541430208522897,-1.24401260001913
2,2014,"GBIS",0.422179552580798,0.711089776290399,1.70888608834618
3,2014,"GBIS",0.106406388998483,0.553203194499241,-0.889957175012964
4,2014,"GBIS",0.0521644231708577,0.526082211585429,-1.30735369915377
5,2014,"GBIS",0.0448177777825544,0.522408888891277,-1.39637137218707
6,2014,"GBIS",0.503920610402495,0.751960305201248,2.49507476273487
7,2014,"GBIS",0.439605556039531,0.719802778019766,1.84089102152016
8,2014,"GBIS",0.0616405913726978,0.530820295686349,-1.36337091621536
9,2014,"GBIS",0.271542778231617,0.635771389115809,0.362800085365595
10,2014,"GBIS",0.082306172755425,0.541153086377713,-1.1838514111333
11,2014,"GBIS",0.182063580642328,0.591031790321164,-0.402012415498172
12,2014,"GBIS",0.364808621434354,0.682404310717177,1.10744763592755
1,2015,"GBIS",0.199368390379555,0.599684195189778,-0.462096060558129
2,2015,"GBIS",0.388738578896151,0.694369289448076,1.2536689442082
3,2015,"GBIS",0.0492500000715344,0.524625000035767,-1.49145657508012
4,2015,"GBIS",0.0718441355872163,0.535922067793608,-1.29384477147619
5,2015,"GBIS",0.077312222032844,0.538656111016422,-1.2899515203023
6,2015,"GBIS",0.571421388581801,0.7857106942909,3.00677492755067
7,2015,"GBIS",0.472994345959311,0.736497172979655,1.97673203324541
8,2015,"GBIS",0.0651216665486536,0.532560833274327,-1.50051843218638
9,2015,"GBIS",0.326991666908939,0.663495833454469,0.681678418983678
10,2015,"GBIS",0.20834367879821,0.604171839399105,-0.302367024273496
11,2015,"GBIS",0.243592262940127,0.621796131470064,-0.0415465349695348
12,2015,"GBIS",0.433925833877921,0.716962916938961,1.56686075199186
1,2016,"GBIS",0.327704309135881,0.663852154567941,0.535236834732949
2,2016,"GBIS",0.521149999960183,0.760574999980091,2.43019416952847
3,2016,"GBIS",0.0665538888498644,0.533276944424932,-1.40902459924472
4,2016,"GBIS",0.0712885059608125,0.535644252980406,-1.35742254168654
5,2016,"GBIS",0.056451666765779,0.52822583338289,-1.52629129441367
6,2016,"GBIS",0.545874137489832,0.772937068744916,2.65755240357212
7,2016,"GBIS",0.531221155437674,0.765610577718837,2.45502916745255
8,2016,"GBIS",0.118181547600523,0.559090773800262,-1.15415181338004
9,2016,"GBIS",0.403247222186857,0.701623611093429,1.2855975600284
10,2016,"GBIS",0.2113000001533,0.60565000007665,-0.333560265166766
11,2016,"GBIS",0.261182144179817,0.630591072089908,0.0450479920537642
12,2016,"GBIS",0.455174404588311,0.727587202294156,1.68977539222118
1,2017,"GBIS",0.233411389806393,0.616705694903196,-0.247867034203385
2,2017,"GBIS",0.434389101970774,0.717194550985387,1.62560171071519
3,2017,"GBIS",0.0887105556552412,0.544355277827621,-1.20052417388715
4,2017,"GBIS",0.0510913691296819,0.525545684564841,-1.49147592072791
5,2017,"GBIS",0.059301666613025,0.529650833306513,-1.48499629117487
6,2017,"GBIS",0.457603737393207,0.728801868696603,1.80327547738366
7,2017,"GBIS",0.436800574359961,0.718400287179981,1.54998913242998
8,2017,"GBIS",0.0959568966608965,0.547978448330448,-1.3264977281927
9,2017,"GBIS",0.280836111812484,0.640418055906242,0.244986940686881
10,2017,"GBIS",0.102623275531632,0.551311637765816,-1.18407315526632
11,2017,"GBIS",0.274191071377376,0.637095535688688,0.182396899560636
12,2017,"GBIS",0.402569885985214,0.701284942992607,1.22435657799127
1,2018,"GBIS",0.142471726225075,0.571235863112537,-0.937645542078934
2,2018,"GBIS",0.420072839880266,0.710036419940133,1.56190606962819
3,2018,"GBIS",0.0694680555788096,0.534734027789405,-1.28240229903387
4,2018,"GBIS",0.0388470239721072,0.519423511986054,-1.51919982916023
5,2018,"GBIS",0.0487116068851461,0.524355803442573,-1.5088865689457
6,2018,"GBIS",0.501837644956304,0.750918822478152,2.2778402205977
7,2018,"GBIS",0.390700288031687,0.695350144015843,1.17663760213585
8,2018,"GBIS",0.0927749997862677,0.546387499893134,-1.30339108956985
9,2018,"GBIS",0.340123809148397,0.670061904574198,0.81677337764459
10,2018,"GBIS",0.101660287355087,0.550830143677543,-1.11711444525219
11,2018,"GBIS",0.114499555300853,0.557249777650426,-1.05624455061351
12,2018,"GBIS",0.375561781889765,0.687780890944882,1.04369028924101
1,2019,"GBIS",0.107428161086076,0.553714080543038,-1.18284399968338
2,2019,"GBIS",0.547970831910343,0.773985415955172,2.84614020138762
3,2019,"GBIS",0.0552017241702404,0.52760086208512,-1.3399857408491
4,2019,"GBIS",0.0426858025257985,0.521342901262899,-1.43344326617727
5,2019,"GBIS",0.0718311732824628,0.535915586641231,-1.27751138735344
6,2019,"GBIS",0.540023889599964,0.770011944799982,2.69392800642307
7,2019,"GBIS",0.427102500129375,0.713551250064687,1.53400631391137
8,2019,"GBIS",0.0621919355381146,0.531095967769057,-1.51583782760602
9,2019,"GBIS",0.228700555561603,0.614350277780802,-0.0758351346784122
10,2019,"GBIS",0.122154252624979,0.56107712631249,-0.892514369986866
11,2019,"GBIS",0.291978161908977,0.645989080954488,0.460312221307737
12,2019,"GBIS",0.35422435935773,0.677112179678865,0.900579142951454
1,2020,"GBIS",0.258654939756815,0.629327469878407,0.044355305087038
2,2020,"GBIS",0.359063095129432,0.679531547564716,1.07072130669523
3,2020,"GBIS",0.119570429539974,0.559785214769987,-0.811699139937554
4,2020,"GBIS",0.0615386904051927,0.530769345202596,-1.27396076388374
5,2020,"GBIS",0.0428075002896916,0.521403750144846,-1.5114088456078
6,2020,"GBIS",0.422251785656579,0.71112589282829,1.5509206194784
7,2020,"GBIS",0.559669446505573,0.779834723252786,2.80069746214615
8,2020,"GBIS",0.0884559136678335,0.544227956833917,-1.31835965092055
9,2020,"GBIS",0.372565477565762,0.686282738782881,1.15258631628762
10,2020,"GBIS",0.18093388903088,0.59046694451544,-0.402628606022036
11,2020,"GBIS",0.165547322021336,0.582773661010668,-0.578492279629219
12,2020,"GBIS",0.314800001160809,0.657400000580404,0.556869245956731
1,2021,"GBIS",0.266684615178292,0.633342307589146,0.0670328826796503
2,2021,"GBIS",0.497801282444921,0.74890064122246,2.31429476592582
3,2021,"GBIS",0.0841783330135291,0.542089166506765,-1.12254566850348
4,2021,"GBIS",0.0706983951517056,0.535349197575853,-1.22769787992858
5,2021,"GBIS",0.0681131672540453,0.534056583627023,-1.34434944313763
6,2021,"GBIS",0.264647222041968,0.632323611020984,0.130743335142969
7,2021,"GBIS",0.430762067398121,0.71538103369906,1.49271317820577
8,2021,"GBIS",0.125621944410307,0.562810972205154,-1.06761411256939
9,2021,"GBIS",0.369354628496497,0.684677314248249,1.09024191354061
10,2021,"GBIS",0.138222222985671,0.569111111492836,-0.772840565583831
11,2021,"GBIS",0.166837643208038,0.583418821604019,-0.594484295350002
12,2021,"GBIS",0.34540316246095,0.672701581230475,0.781976406644043
1,2010,"GLAC",0.0355656345719231,0.517782817285962,-0.118510033843344
2,2010,"GLAC",0.149890316642121,0.574945158321061,0.844648954286502
3,2010,"GLAC",0.027203116630373,0.513601558315187,-0.109042421564813
4,2010,"GLAC",0.0359938914389129,0.517996945719456,-0.00583958886965253
5,2010,"GLAC",0.0232437150555059,0.511621857527753,-0.0954267633333668
6,2010,"GLAC",0.152193848811226,0.576096924405613,0.945284668397287
7,2010,"GLAC",0.0591412371701218,0.529570618585061,0.168641898958954
8,2010,"GLAC",0.0417389610009949,0.520869480500497,-0.00936240850937143
9,2010,"GLAC",0.0360772448650875,0.518038622432544,-0.100651961454305
10,2010,"GLAC",0.0353703470216683,0.517685173510834,-0.138679992704645
11,2010,"GLAC",0.133917251978675,0.566958625989338,0.654254013671502
12,2010,"GLAC",0.129281718146892,0.564640859073446,0.63609441059849
1,2011,"GLAC",0.0367958462459905,0.518397923122995,-0.118542090944732
2,2011,"GLAC",0.216132142772626,0.608066071386313,1.39754284252114
3,2011,"GLAC",0.0275749313483913,0.513787465674196,-0.0914685815168882
4,2011,"GLAC",0.0371049137716212,0.518552456885811,0.0144277074682636
5,2011,"GLAC",0.024858342185031,0.512429171092516,-0.0824460544777353
6,2011,"GLAC",0.105015704475502,0.552507852237751,0.549207461426184
7,2011,"GLAC",0.0429283373532008,0.5214641686766,0.0217320443307484
8,2011,"GLAC",0.0303114663955492,0.515155733197775,-0.111642977034535
9,2011,"GLAC",0.029833336675555,0.514916668337777,-0.147768874102011
10,2011,"GLAC",0.0311780971852123,0.515589048592606,-0.161517829195492
11,2011,"GLAC",0.0636238896375594,0.53181194481878,0.0892301445289869
12,2011,"GLAC",0.237560705750306,0.618780352875153,1.5232071300784
1,2012,"GLAC",0.0306146391759812,0.515307319587991,-0.255660444558436
2,2012,"GLAC",0.258521791632205,0.629260895816103,1.68100944251372
3,2012,"GLAC",0.020794334408238,0.510397167204119,-0.209913810014672
4,2012,"GLAC",0.0345152442498756,0.517257622124938,-0.073467057216028
5,2012,"GLAC",0.024750124815209,0.512375062407605,-0.161457131926595
6,2012,"GLAC",0.124526845262973,0.562263422631487,0.618362741669741
7,2012,"GLAC",0.0294843878973746,0.514742193948687,-0.181238552154459
8,2012,"GLAC",0.0307352224531479,0.515367611226574,-0.196692538940587
9,2012,"GLAC",0.0367645376245722,0.518382268812286,-0.166312806327887
10,2012,"GLAC",0.0316160937210292,0.515808046860515,-0.224071415938726
11,2012,"GLAC",0.0995754935360934,0.549787746768047,0.30870483774325
12,2012,"GLAC",0.272344811166359,0.636172405583179,1.73203864649964
1,2013,"GLAC",0.0404289003601176,0.520214450180059,-0.344320582469879
2,2013,"GLAC",0.167842304829157,0.583921152414579,0.771126166303939
3,2013,"GLAC",0.0336493001554879,0.516824650077744,-0.251555040293296
4,2013,"GLAC",0.0348905266499712,0.517445263324986,-0.218894057926139
5,2013,"GLAC",0.0229863834228159,0.511493191711408,-0.335037748182716
6,2013,"GLAC",0.189926460471041,0.594963230235521,0.983447869193448
7,2013,"GLAC",0.0607807012716522,0.530390350635826,-0.104935536790152
8,2013,"GLAC",0.038799201850551,0.519399600925275,-0.3016785816147
9,2013,"GLAC",0.0406280554058719,0.520314027702936,-0.290508736510738
10,2013,"GLAC",0.0301487904796805,0.51507439523984,-0.382258573150743
11,2013,"GLAC",0.105947358868262,0.552973679434131,0.2086460201397
12,2013,"GLAC",0.166691755372074,0.583345877686037,0.684274037523329
1,2014,"GLAC",0.0115537113628021,0.505776855681401,-0.77943298873731
2,2014,"GLAC",0.215761453804113,0.607880726902057,0.977441227863518
3,2014,"GLAC",-0.00352723149325821,0.498236384253371,-0.732071254669176
4,2014,"GLAC",0.0187628349265598,0.50938141746328,-0.532892621170646
5,2014,"GLAC",0.00879092226331908,0.50439546113166,-0.644071270586033
6,2014,"GLAC",0.234479931243954,0.617239965621977,1.14658305416265
7,2014,"GLAC",0.0616540893393102,0.530827044669655,-0.309843867370535
8,2014,"GLAC",0.00935932823680152,0.504679664118401,-0.744479947761988
9,2014,"GLAC",0.0129852015441134,0.506492600772057,-0.703687246851127
10,2014,"GLAC",0.0180025965810543,0.509001298290527,-0.6610169637204
11,2014,"GLAC",0.0748534364384551,0.537426718219228,-0.229124522415474
12,2014,"GLAC",0.214219918075752,0.607109959037876,0.876843100594362
1,2015,"GLAC",0.0210120274746099,0.510506013737305,-0.869764457113127
2,2015,"GLAC",0.259643099845491,0.629821549922746,1.19051386682608
3,2015,"GLAC",-0.014529957093502,0.492735021453249,-0.966402577805102
4,2015,"GLAC",0.0119698974358559,0.505984948717928,-0.736246308992347
5,2015,"GLAC",-0.00476838985939277,0.497615805070304,-0.912276918888729
6,2015,"GLAC",0.188709656334595,0.594354828167297,0.594660485407415
7,2015,"GLAC",0.132572027487058,0.566286013743529,0.0876965057944277
8,2015,"GLAC",0.0151786498158224,0.507589324907911,-0.867859786964965
9,2015,"GLAC",0.0493973195644971,0.524698659782248,-0.56517587308627
10,2015,"GLAC",0.00841536840461708,0.504207684202309,-0.883057457328177
11,2015,"GLAC",0.130507213376104,0.565253606688052,0.0720732117445211
12,2015,"GLAC",0.135968762824827,0.567984381412413,0.0705039328359509
1,2016,"GLAC",0.0108032279946125,0.505401613997306,-1.03053414676924
2,2016,"GLAC",0.208371426573617,0.604185713286808,0.69552159936229
3,2016,"GLAC",-0.00960796848295821,0.495196015758521,-0.984910023488981
4,2016,"GLAC",0.00766268192497105,0.503831340962485,-0.831810194458833
5,2016,"GLAC",-0.00473419194503926,0.49763290402748,-0.982988511089299
6,2016,"GLAC",0.111545223370113,0.555772611685057,-0.118680957958455
7,2016,"GLAC",0.105803214117192,0.552901607058596,-0.218701603489961
8,2016,"GLAC",0.0116135648759988,0.505806782437999,-0.979293904474765
9,2016,"GLAC",0.0431817858251864,0.521590892912593,-0.682325607070578
10,2016,"GLAC",-0.000634197712326931,0.499682901143837,-1.01268292066379
11,2016,"GLAC",0.0392656116207138,0.519632805810357,-0.726934700404953
12,2016,"GLAC",0.161351798828219,0.580675899414109,0.203369047112469
1,2017,"GLAC",0.00988687284014626,0.504943436420073,-1.02686304641658
2,2017,"GLAC",0.271539131400319,0.63576956570016,1.24898222398112
3,2017,"GLAC",-0.00126314502289607,0.499368427488552,-0.886313381702849
4,2017,"GLAC",0.0130161406553132,0.506508070327657,-0.759764267276903
5,2017,"GLAC",0.00505889698908982,0.502529448494545,-0.885105075965849
6,2017,"GLAC",0.251974810925417,0.625987405462708,1.04545252097412
7,2017,"GLAC",0.0739837944111426,0.536991897205571,-0.475102166076683
8,2017,"GLAC",0.00368689724424711,0.501843448622124,-1.03637064108817
9,2017,"GLAC",0.0268350416716722,0.513417520835836,-0.791322353725616
10,2017,"GLAC",-0.00218181058894958,0.498909094705525,-0.99202616674537
11,2017,"GLAC",0.0729927188089051,0.536496359404453,-0.426134548831445
12,2017,"GLAC",0.183183078554561,0.59159153927728,0.398767580826337
1,2018,"GLAC",0.00899972509481828,0.504499862547409,-0.979323534112852
2,2018,"GLAC",0.262333907370267,0.631166953685134,1.23921788320189
3,2018,"GLAC",-0.00609652357710476,0.496951738211448,-0.850363709887743
4,2018,"GLAC",0.00416633705243647,0.502083168526218,-0.758379022886945
5,2018,"GLAC",-0.00767834120370478,0.496160829398148,-0.924708306403089
6,2018,"GLAC",0.24426828171316,0.62213414085658,1.03254321915147
7,2018,"GLAC",0.083918556686535,0.541959278343268,-0.350293138767984
8,2018,"GLAC",0.0140185567069502,0.507009278353475,-0.902941252322316
9,2018,"GLAC",0.0493298116523121,0.524664905826156,-0.543825799991164
10,2018,"GLAC",-0.00291207841208581,0.498543960793957,-0.920999734519779
11,2018,"GLAC",0.0659918098234244,0.532995904911712,-0.409685616081637
12,2018,"GLAC",0.0932500000758158,0.546625000037908,-0.273370580297127
1,2019,"GLAC",0.0174056357634793,0.50870281788174,-0.872924238114232
2,2019,"GLAC",0.195670614292402,0.597835307146201,0.73399259947626
3,2019,"GLAC",-0.0160109715042436,0.491994514247878,-0.871654451126582
4,2019,"GLAC",0.0139067590436886,0.506953379521844,-0.623372977743294
5,2019,"GLAC",-0.00194444902929456,0.499027775485353,-0.831410831214184
6,2019,"GLAC",0.124904089383621,0.562452044691811,0.0842780466342381
7,2019,"GLAC",0.0795987242076966,0.539799362103848,-0.35657949562037
8,2019,"GLAC",0.0216375949139529,0.510818797456976,-0.807401805757609
9,2019,"GLAC",0.0231195117011677,0.511559755850584,-0.704766297810743
10,2019,"GLAC",0.00805518290642089,0.50402759145321,-0.771719789642897
11,2019,"GLAC",0.0307057744830768,0.515352887241538,-0.637055266661038
12,2019,"GLAC",0.107429468906577,0.553714734453288,-0.113765074739155
1,2020,"GLAC",0.0113041924630225,0.505652096231511,-0.931228681563889
2,2020,"GLAC",0.254138741858418,0.627069370929209,1.22486162246411
3,2020,"GLAC",-0.00527959925356993,0.497360200373215,-0.774895941499588
4,2020,"GLAC",0.00703776436798382,0.503518882183992,-0.670402858954472
5,2020,"GLAC",-0.0115421886864297,0.494228905656785,-0.909632249681976
6,2020,"GLAC",0.148191202759706,0.574095601379853,0.261539490701536
7,2020,"GLAC",0.0327692439947763,0.516384621997388,-0.753522880799645
8,2020,"GLAC",0.0125092544456967,0.506254627222848,-0.894715265687076
9,2020,"GLAC",0.00854980861787885,0.504274904308939,-0.820010737357475
10,2020,"GLAC",0.00538058048420297,0.502690290242101,-0.780380922013417
11,2020,"GLAC",0.0534122258953201,0.52670611294766,-0.444981570577315
12,2020,"GLAC",0.222704802279037,0.611352401139518,0.828497434778375
1,2021,"GLAC",0.0141425429693506,0.507071271484675,-0.953705648843058
2,2021,"GLAC",0.168428713281268,0.584214356640634,0.479224916948666
3,2021,"GLAC",-0.00962660838607252,0.495186695806964,-0.836083822259199
4,2021,"GLAC",0.00899686050241793,0.504498430251209,-0.682709991840286
5,2021,"GLAC",-0.00133695842793447,0.499331520786033,-0.864560693071563
6,2021,"GLAC",0.301749018946713,0.650874509473357,1.49477611245771
7,2021,"GLAC",0.114727609067434,0.557363804533717,-0.147346148194408
8,2021,"GLAC",0.017138862107874,0.508569431053937,-0.907453649766803
9,2021,"GLAC",0.0207520962195924,0.510376048109796,-0.755946806653564
10,2021,"GLAC",-0.00211986507689542,0.498940067461552,-0.864213849288462
11,2021,"GLAC",0.0486630164118905,0.524331508205945,-0.510438031510743
12,2021,"GLAC",0.119438694170244,0.559719347085122,-0.0586697654664665
1,2010,"IVVA",-0.0103712384993931,0.494814380750303,-0.64267976022207
2,2010,"IVVA",0.161664191767754,0.580832095883877,0.786719736168046
4,2010,"IVVA",-0.0171524140378989,0.491423792981051,-0.588345697038262
6,2010,"IVVA",0.216080048364043,0.608040024182022,1.31847526389073
7,2010,"IVVA",0.215164178176207,0.607582089088104,1.29053843863932
8,2010,"IVVA",-0.00502637856603236,0.497486810716984,-0.540374803044425
9,2010,"IVVA",0.0331141808972935,0.516557090448647,-0.278494741763864
10,2010,"IVVA",-0.0336386943560204,0.48318065282199,-0.848863057271347
11,2010,"IVVA",-0.00172389599226236,0.499138052003869,-0.597101377117687
12,2010,"IVVA",0.107301693425089,0.553650846712544,0.303051399621451
1,2011,"IVVA",-0.00674239744617726,0.496628801276911,-0.623364027882976
2,2011,"IVVA",0.246434420238578,0.623217210119289,1.4965879868945
4,2011,"IVVA",-0.0184235721170471,0.490788213941476,-0.587310933458888
6,2011,"IVVA",0.205098862651367,0.602549431325684,1.2158367058012
7,2011,"IVVA",0.182868587392654,0.591434293696327,1.00666908287499
8,2011,"IVVA",-0.00533760247584373,0.497331198762078,-0.552962761888866
9,2011,"IVVA",0.0336165817005336,0.516808290850267,-0.271208394515776
10,2011,"IVVA",-0.0346634074118188,0.482668296294091,-0.846186111488449
11,2011,"IVVA",-0.000486636065413695,0.499756681967293,-0.581722473333252
12,2011,"IVVA",0.0902310621130911,0.545115531056546,0.156944509765053
1,2012,"IVVA",-0.0092978072070413,0.495351096396479,-0.731026527894972
2,2012,"IVVA",0.217045514057841,0.60852275702892,1.1776910774006
4,2012,"IVVA",-0.0248757610771405,0.48756211946143,-0.706223098029774
6,2012,"IVVA",0.257659049524143,0.628829524762071,1.56645070771525
7,2012,"IVVA",0.244750174728538,0.622375087364269,1.42721630062133
8,2012,"IVVA",-0.0011700585903232,0.499414970704838,-0.607665411320715
9,2012,"IVVA",0.0105362119273463,0.505268105963673,-0.531539097806432
10,2012,"IVVA",-0.0268055566159883,0.486597221692006,-0.848718034168652
11,2012,"IVVA",0.0442329954278105,0.522116497713905,-0.292630902514007
12,2012,"IVVA",0.129063084209806,0.564531542104903,0.387592117125597
1,2013,"IVVA",-0.00569726497320041,0.4971513675134,-0.869316256356573
2,2013,"IVVA",0.24279944959141,0.621399724795705,1.23890798264424
4,2013,"IVVA",-0.0169540344104437,0.491522982794778,-0.790454723021697
6,2013,"IVVA",0.253167661454384,0.626583830727192,1.35658632493765
7,2013,"IVVA",0.179495488812631,0.589747744406315,0.70739845917638
8,2013,"IVVA",-0.00506964315686544,0.497465178421567,-0.808655579061718
9,2013,"IVVA",-0.0126061276444193,0.49369693617779,-0.87294826584443
10,2013,"IVVA",-0.017772697006537,0.491113651496731,-0.921829008058852
11,2013,"IVVA",0.0063965538118461,0.503198276905923,-0.748696434545461
12,2013,"IVVA",0.0977620467876148,0.548881023393807,-0.0313438615313881
1,2014,"IVVA",-0.0259627451491246,0.487018627425438,-1.23432680863772
2,2014,"IVVA",0.317824299346193,0.658912149673097,1.68824848394476
4,2014,"IVVA",-0.051049953007238,0.474475023496381,-1.24898342923666
6,2014,"IVVA",0.375090831238995,0.687545415619498,2.20568456905403
7,2014,"IVVA",0.34093538496524,0.67046769248262,1.86108547372808
8,2014,"IVVA",-0.0328000861781928,0.483599956910904,-1.23702644762529
9,2014,"IVVA",0.0366281889116983,0.518314094455849,-0.666256344567209
10,2014,"IVVA",-0.0661908272463972,0.466904586376801,-1.49289756538299
11,2014,"IVVA",-0.0335264881677277,0.483236755916136,-1.25549580449012
12,2014,"IVVA",0.147777329806703,0.573888664903351,0.176297519071495
1,2015,"IVVA",-0.0287117650944617,0.485644117452769,-1.42223088626361
2,2015,"IVVA",0.235078569690212,0.617539284845106,0.83007265858303
4,2015,"IVVA",-0.0575466343308554,0.471226682834572,-1.4495289948985
6,2015,"IVVA",0.376278120381753,0.688139060190877,2.04285736991142
7,2015,"IVVA",0.347784829417786,0.673892414708893,1.7422435483348
8,2015,"IVVA",-0.0327184618668404,0.48364076906658,-1.40589182147727
9,2015,"IVVA",0.160475227197124,0.580237613598562,0.18230227633267
10,2015,"IVVA",-0.0657505084444186,0.467124745777791,-1.63350796528722
11,2015,"IVVA",-0.041933509588479,0.479033245205761,-1.47207552179278
12,2015,"IVVA",0.101749055421329,0.550874527710664,-0.359939226532104
1,2016,"IVVA",-0.0317975039963936,0.484101248001803,-1.52530411044739
2,2016,"IVVA",0.280297513849687,0.640148756924844,1.14489211005742
4,2016,"IVVA",-0.0572299757740931,0.471385012112953,-1.5075824168381
6,2016,"IVVA",0.381209229633647,0.690604614816823,2.00297242670744
7,2016,"IVVA",0.25089971453351,0.625449857266755,0.821297250983838
8,2016,"IVVA",-0.0361744567142617,0.481912771642869,-1.51608958014893
9,2016,"IVVA",0.0642868713705893,0.532143435685295,-0.664670409360044
10,2016,"IVVA",-0.0569403889806134,0.471529805509693,-1.61878126761752
11,2016,"IVVA",0.0838150663842611,0.541907533192131,-0.520186859451947
12,2016,"IVVA",0.179330000163029,0.589665000081514,0.197765845923644
1,2017,"IVVA",-0.0262719487622092,0.486864025618895,-1.46979463669788
2,2017,"IVVA",0.307444590982389,0.653722295491195,1.40125779692044
4,2017,"IVVA",-0.0518725537341083,0.474063723132946,-1.43549558947706
6,2017,"IVVA",0.472452480663541,0.736226240331771,2.85668818143795
7,2017,"IVVA",0.408949309369623,0.704474654684812,2.20047238083343
8,2017,"IVVA",-0.0239883192433853,0.488005840378307,-1.4111935101563
9,2017,"IVVA",0.0826623110889069,0.541331155544453,-0.493855765080981
10,2017,"IVVA",-0.0639125043435,0.46804374782825,-1.64217034674539
11,2017,"IVVA",-0.0101729315905606,0.49491353420472,-1.2482786357835
12,2017,"IVVA",0.178365057820789,0.589182528910394,0.206142950971176
1,2018,"IVVA",-0.0290666962645903,0.485466651867705,-1.4378932507449
2,2018,"IVVA",0.288082102856707,0.644041051428353,1.30344435810893
4,2018,"IVVA",-0.0428631847139166,0.478568407643042,-1.29038484600523
6,2018,"IVVA",0.375165896109156,0.687582948054578,2.00862292931391
7,2018,"IVVA",0.22882567452758,0.61441283726379,0.682333986997586
8,2018,"IVVA",-0.0323894268616208,0.48380528656919,-1.42886086231977
9,2018,"IVVA",0.00991373048667843,0.504956865243339,-1.01382015866126
10,2018,"IVVA",-0.0713413093962059,0.464329345301897,-1.62571076519413
11,2018,"IVVA",-0.0276186002730266,0.486190699863487,-1.31627568997389
12,2018,"IVVA",0.187965802895007,0.593982901447504,0.345563426154608
1,2019,"IVVA",-0.0276791645976237,0.486160417701188,-1.38816221384155
2,2019,"IVVA",0.170027544424244,0.585013772212122,0.36913553985158
4,2019,"IVVA",-0.0566943145276574,0.471652842736171,-1.34575742959051
6,2019,"IVVA",0.407680414831147,0.703840207415574,2.33874827057647
7,2019,"IVVA",0.390983165862198,0.695491582931099,2.11188123436872
8,2019,"IVVA",-0.0315410912371761,0.484229454381412,-1.38798446989344
9,2019,"IVVA",0.0564345375476036,0.528217268773802,-0.58917974589516
10,2019,"IVVA",-0.0335947418019486,0.483202629099026,-1.26010667323093
11,2019,"IVVA",0.0361679148138468,0.518083957406923,-0.7458585404423
12,2019,"IVVA",0.210445179576884,0.605222589788442,0.576050713527514
1,2020,"IVVA",-0.00891560076200781,0.495542199618996,-1.24619051402691
2,2020,"IVVA",0.292399617142003,0.646199808571001,1.39516746362286
4,2020,"IVVA",-0.0463364429389915,0.476831778530504,-1.25381191981018
6,2020,"IVVA",0.293330622299884,0.646665311149942,1.31711704637629
7,2020,"IVVA",0.363487124308061,0.681743562154031,1.84609139446974
8,2020,"IVVA",-0.0179438931450085,0.491028053427496,-1.29218779146891
9,2020,"IVVA",0.128519049933287,0.564259524966644,0.00397126908502132
10,2020,"IVVA",-0.0532577499157463,0.473371125042127,-1.40597409378582
11,2020,"IVVA",0.00360083461710286,0.501800417308551,-0.99899293990333
12,2020,"IVVA",0.130848009384938,0.565424004692469,-0.0796812683685638
1,2021,"IVVA",-0.013765810298143,0.493117094850928,-1.33036264366141
2,2021,"IVVA",0.276230822927475,0.638115411463738,1.2236833873832
4,2021,"IVVA",-0.0508527800281273,0.474573609985936,-1.31827105641967
6,2021,"IVVA",0.35719468233894,0.67859734116947,1.8229728463674
7,2021,"IVVA",0.382416164111793,0.691208082055897,1.95847313887397
8,2021,"IVVA",-0.0266443125475711,0.486677843726214,-1.4120516223288
9,2021,"IVVA",0.0657256725008824,0.532862836250441,-0.546317694430452
10,2021,"IVVA",-0.0719591011643225,0.464020449417839,-1.58052256826809
11,2021,"IVVA",-0.0323601597631229,0.483819920118439,-1.31570985836989
12,2021,"IVVA",0.187616203297435,0.593808101648718,0.345201198355587
1,2010,"JASP",0.0567061909128836,0.528353095456442,0.0178398045952538
2,2010,"JASP",0.0959265172453429,0.547963258622671,0.370692251866959
3,2010,"JASP",0.0614689265266895,0.530734463263345,0.133234560224765
4,2010,"JASP",0.0566669958220156,0.528333497911008,0.126747230052548
5,2010,"JASP",0.0468131263718185,0.523406563185909,0.0604289995829772
6,2010,"JASP",0.136575601109273,0.568287800554636,0.78312981012572
7,2010,"JASP",0.0616138342604429,0.530806917130221,0.154330448312258
8,2010,"JASP",0.0502896927212626,0.525144846360631,0.0253758453665405
