"month","year","park","ndvi_monthly_mean","scaled_mean_ndvi"
7,2020,"FIVE",0.663970002738436,0.831985001369218
8,2020,"FIVE",0.135356666066001,0.567678333033001
9,2020,"FIVE",0.425996667496439,0.71299833374822
10,2020,"FIVE",0.15066000049447,0.575330000247235
11,2020,"FIVE",0.260515515986958,0.630257757993479
12,2020,"FIVE",0.413481665401806,0.706740832700903
1,2021,"FIVE",0.284252222594329,0.642126111297164
2,2021,"FIVE",0.435917308820966,0.717958654410483
3,2021,"FIVE",0.0354000001069752,0.517700000053488
4,2021,"FIVE",0.119627777751535,0.559813888875768
5,2021,"FIVE",0.118805556429611,0.559402778214806
6,2021,"FIVE",0.422178735047082,0.711089367523541
7,2021,"FIVE",0.45851833249785,0.729259166248925
8,2021,"FIVE",0.24556290271272,0.62278145135636
9,2021,"FIVE",0.380053446673319,0.690026723336659
10,2021,"FIVE",0.15493214266553,0.577466071332765
11,2021,"FIVE",0.223721110493259,0.61186055524663
12,2021,"FIVE",0.410670690259353,0.705335345129676
1,2010,"FORI",0.0861862993076568,0.543093149653828
2,2010,"FORI",0.341762383895866,0.670881191947933
3,2010,"FORI",0.0190522923710188,0.509526146185509
4,2010,"FORI",-0.0133393557496368,0.493330322125182
5,2010,"FORI",0.0142023634379363,0.507101181718968
6,2010,"FORI",0.255631372316276,0.627815686158138
7,2010,"FORI",0.273828420077289,0.636914210038644
8,2010,"FORI",0.0587659675151595,0.52938298375758
9,2010,"FORI",0.223504197744184,0.611752098872092
10,2010,"FORI",0.0952428296008386,0.547621414800419
11,2010,"FORI",0.142112539371434,0.571056269685717
12,2010,"FORI",0.156145945166712,0.578072972583356
1,2011,"FORI",0.0469309448146156,0.523465472407308
2,2011,"FORI",0.192127525636841,0.59606376281842
3,2011,"FORI",0.0176963256416308,0.508848162820815
4,2011,"FORI",0.000596927401869372,0.500298463700935
5,2011,"FORI",0.0184899011222857,0.509244950561143
6,2011,"FORI",0.211543946845824,0.605771973422912
7,2011,"FORI",0.203675208174634,0.601837604087317
8,2011,"FORI",0.0274486171157626,0.513724308557881
9,2011,"FORI",0.0636026510169389,0.531801325508469
10,2011,"FORI",0.0458656467491742,0.522932823374587
11,2011,"FORI",0.0819742440577651,0.540987122028883
12,2011,"FORI",0.345930124996124,0.672965062498062
1,2012,"FORI",0.0705843640791881,0.535292182039594
2,2012,"FORI",0.233144780595675,0.616572390297838
3,2012,"FORI",0.00442000884204267,0.502210004421021
4,2012,"FORI",0.018823314877891,0.509411657438945
5,2012,"FORI",-0.0111231749553354,0.494438412522332
6,2012,"FORI",0.328048405058204,0.664024202529102
7,2012,"FORI",0.29681976243273,0.648409881216365
8,2012,"FORI",0.0449774853508186,0.522488742675409
9,2012,"FORI",0.206255105176601,0.603127552588301
10,2012,"FORI",0.113836854525759,0.55691842726288
11,2012,"FORI",0.152674843303322,0.576337421651661
12,2012,"FORI",0.257155727712435,0.628577863856218
1,2013,"FORI",0.0603107468550643,0.530155373427532
2,2013,"FORI",0.252274484785115,0.626137242392558
3,2013,"FORI",0.0202614295113825,0.510130714755691
4,2013,"FORI",0.0170735413930148,0.508536770696507
5,2013,"FORI",0.0224214599879949,0.511210729993997
6,2013,"FORI",0.302390803446413,0.651195401723206
7,2013,"FORI",0.247690716286005,0.623845358143002
8,2013,"FORI",0.0157819751219234,0.507890987560962
9,2013,"FORI",0.128843832870047,0.564421916435023
10,2013,"FORI",0.107095297300604,0.553547648650302
11,2013,"FORI",0.149216063427378,0.574608031713689
12,2013,"FORI",0.193630340999372,0.596815170499686
1,2014,"FORI",0.107636743890296,0.553818371945148
2,2014,"FORI",0.478993296676602,0.739496648338301
3,2014,"FORI",0.104977828632226,0.552488914316113
4,2014,"FORI",0.0967459062538755,0.548372953126938
5,2014,"FORI",0.149860072013491,0.574930036006746
6,2014,"FORI",0.474251848185646,0.737125924092823
7,2014,"FORI",0.447567724810459,0.72378386240523
8,2014,"FORI",0.10107462897465,0.550537314487325
9,2014,"FORI",0.20293338010862,0.60146669005431
10,2014,"FORI",0.0997266117395253,0.549863305869763
11,2014,"FORI",0.308959098095633,0.654479549047816
12,2014,"FORI",0.518571112778283,0.759285556389142
1,2015,"FORI",0.0933378018017497,0.546668900900875
2,2015,"FORI",0.495905941522852,0.747952970761426
3,2015,"FORI",0.15908141290864,0.57954070645432
4,2015,"FORI",0.103859316201901,0.551929658100951
5,2015,"FORI",0.128888043201743,0.564444021600871
6,2015,"FORI",0.433628895357625,0.716814447678813
7,2015,"FORI",0.403638028088194,0.701819014044097
8,2015,"FORI",0.109260539080334,0.554630269540167
9,2015,"FORI",0.209630152445076,0.604815076222538
10,2015,"FORI",0.134895574463568,0.567447787231784
11,2015,"FORI",0.29400895476927,0.647004477384635
12,2015,"FORI",0.528973224046815,0.764486612023408
1,2016,"FORI",0.195462310172958,0.597731155086479
2,2016,"FORI",0.524171493013609,0.762085746506804
3,2016,"FORI",0.087417990744391,0.543708995372196
4,2016,"FORI",0.125685556783826,0.562842778391913
5,2016,"FORI",0.11862040652791,0.559310203263955
6,2016,"FORI",0.407995987894091,0.703997993947046
7,2016,"FORI",0.344524561186387,0.672262280593193
8,2016,"FORI",0.140336209001219,0.57016810450061
9,2016,"FORI",0.294114362314798,0.647057181157399
10,2016,"FORI",0.13823518886239,0.569117594431195
11,2016,"FORI",0.311731928267962,0.655865964133981
12,2016,"FORI",0.430421670669945,0.715210835334973
1,2017,"FORI",0.0941782483614562,0.547089124180728
2,2017,"FORI",0.483539141563164,0.741769570781582
3,2017,"FORI",0.130607418461867,0.565303709230934
4,2017,"FORI",0.107901227333368,0.553950613666684
5,2017,"FORI",0.115454513568155,0.557727256784078
6,2017,"FORI",0.584439954663558,0.792219977331779
7,2017,"FORI",0.450982945169136,0.725491472584568
8,2017,"FORI",0.119427544875666,0.559713772437833
9,2017,"FORI",0.230145528197552,0.615072764098776
10,2017,"FORI",0.248452559867254,0.624226279933627
11,2017,"FORI",0.324189693216831,0.662094846608416
12,2017,"FORI",0.367998548010164,0.683999274005082
1,2018,"FORI",0.129100687761171,0.564550343880585
2,2018,"FORI",0.500747411366299,0.750373705683149
3,2018,"FORI",0.127242140246493,0.563621070123246
4,2018,"FORI",0.129581210663312,0.564790605331656
5,2018,"FORI",0.0912410804006495,0.545620540200325
6,2018,"FORI",0.558018165280629,0.779009082640314
7,2018,"FORI",0.414822388739225,0.707411194369613
8,2018,"FORI",0.0902976182435431,0.545148809121772
9,2018,"FORI",0.264993384698039,0.63249669234902
10,2018,"FORI",0.150342366200188,0.575171183100094
11,2018,"FORI",0.203089935800112,0.601544967900056
12,2018,"FORI",0.474237542573309,0.737118771286654
1,2019,"FORI",0.101943190357146,0.550971595178573
2,2019,"FORI",0.473423161409933,0.736711580704966
3,2019,"FORI",0.147731107306494,0.573865553653247
4,2019,"FORI",0.139172911344783,0.569586455672392
5,2019,"FORI",0.0855482175376977,0.542774108768849
6,2019,"FORI",0.497665117904162,0.748832558952081
7,2019,"FORI",0.336593065104859,0.668296532552429
8,2019,"FORI",0.0997917425009206,0.54989587125046
9,2019,"FORI",0.153402140943142,0.576701070471571
10,2019,"FORI",0.148413421766655,0.574206710883328
11,2019,"FORI",0.324660230176434,0.662330115088217
12,2019,"FORI",0.373929979493608,0.686964989746804
1,2020,"FORI",0.127513400772917,0.563756700386459
2,2020,"FORI",0.494861918419914,0.747430959209957
3,2020,"FORI",0.0754153853061129,0.537707692653056
4,2020,"FORI",0.121183878368158,0.560591939184079
5,2020,"FORI",0.0881053714431895,0.544052685721595
6,2020,"FORI",0.440361255875138,0.720180627937569
7,2020,"FORI",0.418510157161968,0.709255078580984
8,2020,"FORI",0.127271054257559,0.56363552712878
9,2020,"FORI",0.266619207830251,0.633309603915125
10,2020,"FORI",0.150097014548061,0.57504850727403
11,2020,"FORI",0.245467004161679,0.62273350208084
12,2020,"FORI",0.414317664435643,0.707158832217821
1,2021,"FORI",0.100237937560809,0.550118968780404
2,2021,"FORI",0.506261270359208,0.753130635179604
3,2021,"FORI",0.128681679687572,0.564340839843786
4,2021,"FORI",0.103977015991183,0.551988507995592
5,2021,"FORI",0.0853591414781451,0.542679570739073
6,2021,"FORI",0.38978384568982,0.69489192284491
7,2021,"FORI",0.440736671771214,0.720368335885607
8,2021,"FORI",0.102511270467224,0.551255635233612
9,2021,"FORI",0.311224713915608,0.655612356957804
10,2021,"FORI",0.180662398029473,0.590331199014737
11,2021,"FORI",0.259471648098111,0.629735824049055
12,2021,"FORI",0.245350958550006,0.622675479275003
1,2010,"FUND",0.138036453831258,0.569018226915629
2,2010,"FUND",0.328204763708514,0.664102381854257
3,2010,"FUND",0.0250421277471948,0.512521063873597
4,2010,"FUND",0.0440950036383904,0.522047501819195
5,2010,"FUND",0.032055768654139,0.516027884327069
6,2010,"FUND",0.345963899137725,0.672981949568862
7,2010,"FUND",0.224262464278383,0.612131232139192
8,2010,"FUND",0.114940605044035,0.557470302522017
9,2010,"FUND",0.228830717022334,0.614415358511167
10,2010,"FUND",0.148221438108399,0.5741107190542
11,2010,"FUND",0.201341982981309,0.600670991490655
12,2010,"FUND",0.224886827594696,0.612443413797348
1,2011,"FUND",0.135305623844086,0.567652811922043
2,2011,"FUND",0.254398564919264,0.627199282459632
3,2011,"FUND",0.102340639563537,0.551170319781769
4,2011,"FUND",0.0482592011945325,0.524129600597266
5,2011,"FUND",0.0280519268615629,0.514025963430781
6,2011,"FUND",0.26911544697376,0.63455772348688
