"month","year","park","ndvi_monthly_mean"
12,2000,"WOOD",0.217262683095775
1,2001,"WOOD",0.0614228563460204
2,2001,"WOOD",0.280289508073702
3,2001,"WOOD",-0.0146100514395549
4,2001,"WOOD",0.0171669242708218
5,2001,"WOOD",0.000235361232587399
6,2001,"WOOD",0.325425846379768
7,2001,"WOOD",0.356683352142992
8,2001,"WOOD",0.0236161233546226
9,2001,"WOOD",0.191372676871502
10,2001,"WOOD",0.0287897033178645
11,2001,"WOOD",0.117396390117484
12,2001,"WOOD",0.239650770777207
1,2002,"WOOD",0.0123265124473172
2,2002,"WOOD",0.0317279290128514
3,2002,"WOOD",0.346373267316674
4,2002,"WOOD",-0.0195230965827311
5,2002,"WOOD",-0.00784582865401674
6,2002,"WOOD",0.33624368141161
7,2002,"WOOD",0.293022992515739
8,2002,"WOOD",0.0333849887440962
9,2002,"WOOD",0.163515779532017
10,2002,"WOOD",-0.00799831008863232
11,2002,"WOOD",0.119274468372976
12,2002,"WOOD",0.24119892683417
1,2003,"WOOD",0.0892371862091586
2,2003,"WOOD",0.312053395320571
3,2003,"WOOD",-0.000800015277803154
4,2003,"WOOD",0.0208194712709433
5,2003,"WOOD",0.0124960764133732
6,2003,"WOOD",0.319219831711946
7,2003,"WOOD",0.229556730142543
8,2003,"WOOD",0.0159844828257861
9,2003,"WOOD",0.189131919127876
10,2003,"WOOD",0.00530237623534149
11,2003,"WOOD",0.112041053468261
12,2003,"WOOD",0.209509489471518
1,2004,"WOOD",0.0645198770096753
2,2004,"WOOD",0.26662623623814
3,2004,"WOOD",-0.019224019477537
4,2004,"WOOD",0.00026877489674874
5,2004,"WOOD",-0.0235417211675004
6,2004,"WOOD",0.288499214767222
7,2004,"WOOD",0.376127430674645
8,2004,"WOOD",0.0229503456285494
9,2004,"WOOD",0.154379607031522
10,2004,"WOOD",0.0278745019490863
11,2004,"WOOD",0.0801934885945349
12,2004,"WOOD",0.177685121218931
1,2005,"WOOD",0.0904459008429204
2,2005,"WOOD",0.227700776604114
3,2005,"WOOD",-0.0134943535588109
4,2005,"WOOD",-0.0112950804556273
5,2005,"WOOD",-0.0214214800452739
6,2005,"WOOD",0.21404276502551
7,2005,"WOOD",0.255808313200753
8,2005,"WOOD",-0.000327951411695968
9,2005,"WOOD",0.245493600434376
10,2005,"WOOD",-0.00840305369685298
11,2005,"WOOD",0.200582786808156
12,2005,"WOOD",0.170341885890398
1,2006,"WOOD",0.135611988861213
2,2006,"WOOD",0.313948543228839
3,2006,"WOOD",-0.0169702664316945
4,2006,"WOOD",-0.00226971516272095
5,2006,"WOOD",-0.0385593327489667
6,2006,"WOOD",0.309455859251503
7,2006,"WOOD",0.291620455441144
8,2006,"WOOD",0.0122357647788373
9,2006,"WOOD",0.172144472634433
10,2006,"WOOD",-0.0118880730076571
11,2006,"WOOD",0.138540616289651
12,2006,"WOOD",0.249345231392125
1,2007,"WOOD",0.0636630910420788
2,2007,"WOOD",0.235330918615383
3,2007,"WOOD",-0.030309591828135
4,2007,"WOOD",0.0173491802357297
5,2007,"WOOD",-0.0112296945807751
6,2007,"WOOD",0.278424807271332
7,2007,"WOOD",0.318786116799343
8,2007,"WOOD",0.0112374791564642
9,2007,"WOOD",0.161843932158664
10,2007,"WOOD",-0.00783260211769109
11,2007,"WOOD",0.106932506370364
12,2007,"WOOD",0.125642718614555
1,2008,"WOOD",0.0340990403691425
2,2008,"WOOD",0.344469276307127
3,2008,"WOOD",-0.0313757831225128
4,2008,"WOOD",-0.0073758471613043
5,2008,"WOOD",-0.0220327532276196
6,2008,"WOOD",0.349446286228487
7,2008,"WOOD",0.327567707445452
8,2008,"WOOD",0.0208957873295114
9,2008,"WOOD",0.246953852209521
10,2008,"WOOD",-0.0282575740099413
11,2008,"WOOD",0.115645502881188
12,2008,"WOOD",0.199803462636789
1,2009,"WOOD",0.0329714512362347
2,2009,"WOOD",0.290469527398075
3,2009,"WOOD",-0.0216254958861638
4,2009,"WOOD",0.00324426475539226
5,2009,"WOOD",-0.0192005954161533
6,2009,"WOOD",0.326225206149256
7,2009,"WOOD",0.231633154823512
8,2009,"WOOD",0.0160640799476495
9,2009,"WOOD",0.217122468026585
10,2009,"WOOD",0.0235635712295178
11,2009,"WOOD",0.0528026607108935
12,2009,"WOOD",0.226175484126018
1,2000,"YOHO",0.0593130392546185
2,2000,"YOHO",0.181527476245806
3,2000,"YOHO",0.0584599978550389
4,2000,"YOHO",0.0636314169073592
5,2000,"YOHO",0.0520689246555389
6,2000,"YOHO",0.142015172248001
7,2000,"YOHO",0.0700282547426359
8,2000,"YOHO",0.054535336830755
9,2000,"YOHO",0.0621180536890678
10,2000,"YOHO",0.09180817649571
11,2000,"YOHO",0.119106496516005
12,2000,"YOHO",0.166200178350579
1,2001,"YOHO",0.0449959010976807
2,2001,"YOHO",0.19295067486861
3,2001,"YOHO",0.0638500665192385
4,2001,"YOHO",0.0603065757611276
5,2001,"YOHO",0.0655065563655798
6,2001,"YOHO",0.119342828078388
7,2001,"YOHO",0.0648455434952172
8,2001,"YOHO",0.0516771737583144
9,2001,"YOHO",0.0519607003865699
10,2001,"YOHO",0.0556620505353582
11,2001,"YOHO",0.105676981592366
12,2001,"YOHO",0.181828519668737
1,2002,"YOHO",0.0489872237902004
2,2002,"YOHO",0.0396424026593739
3,2002,"YOHO",0.160937807475033
4,2002,"YOHO",0.0656466685415774
5,2002,"YOHO",0.0477949344620604
6,2002,"YOHO",0.146781839532986
7,2002,"YOHO",0.0743806914052131
8,2002,"YOHO",0.0275851948529526
9,2002,"YOHO",0.0319319079944203
10,2002,"YOHO",0.0775111576605234
11,2002,"YOHO",0.0966038816737673
12,2002,"YOHO",0.102434869769596
1,2003,"YOHO",0.0273413965615973
2,2003,"YOHO",0.145147007352207
3,2003,"YOHO",0.0425178046070449
4,2003,"YOHO",0.0462287048248533
5,2003,"YOHO",0.0486734455164743
6,2003,"YOHO",0.183052378974876
7,2003,"YOHO",0.0667355762996936
8,2003,"YOHO",0.0259660767241217
9,2003,"YOHO",0.0238697495899281
10,2003,"YOHO",0.0404740732459795
11,2003,"YOHO",0.0890025016495374
12,2003,"YOHO",0.133531855370233
1,2004,"YOHO",0.0460893179442392
2,2004,"YOHO",0.111369679464297
3,2004,"YOHO",0.0387815736460355
4,2004,"YOHO",0.0475383919662832
5,2004,"YOHO",0.0270382107760759
6,2004,"YOHO",0.112407327060218
7,2004,"YOHO",0.0641858224519185
8,2004,"YOHO",0.0311951197339089
9,2004,"YOHO",0.0300784950985504
10,2004,"YOHO",0.043766604306974
11,2004,"YOHO",0.0806448299645186
12,2004,"YOHO",0.0837059206369542
1,2005,"YOHO",0.0446505463850158
2,2005,"YOHO",0.184761331227108
3,2005,"YOHO",0.0376568324066579
4,2005,"YOHO",0.0489991345021491
5,2005,"YOHO",0.0457904009149764
6,2005,"YOHO",0.0967799592141798
7,2005,"YOHO",0.0516873757336307
8,2005,"YOHO",0.0342128808679511
9,2005,"YOHO",0.0529217975431312
10,2005,"YOHO",0.0350068908965938
11,2005,"YOHO",0.0481343127200008
12,2005,"YOHO",0.0812723415640852
1,2006,"YOHO",0.0307979978626921
2,2006,"YOHO",0.155481941421642
3,2006,"YOHO",0.0294814157530536
4,2006,"YOHO",0.0404464883408823
5,2006,"YOHO",0.0243047018025564
6,2006,"YOHO",0.137709008369261
7,2006,"YOHO",0.0938982915273133
8,2006,"YOHO",0.0381319526080973
9,2006,"YOHO",0.0410315203432852
10,2006,"YOHO",0.0229198214543755
11,2006,"YOHO",0.134309709657974
12,2006,"YOHO",0.155100459445587
1,2007,"YOHO",0.0280630250808449
2,2007,"YOHO",0.131518711180124
3,2007,"YOHO",0.034230023891947
4,2007,"YOHO",0.027047730420029
5,2007,"YOHO",0.0311445842747554
6,2007,"YOHO",0.172060654562829
7,2007,"YOHO",0.0557439006202046
8,2007,"YOHO",0.028244835003573
9,2007,"YOHO",0.0281485815353159
10,2007,"YOHO",0.0480674114358764
11,2007,"YOHO",0.048756400195553
12,2007,"YOHO",0.130436256147556
1,2008,"YOHO",0.036563118729097
2,2008,"YOHO",0.137169003052322
3,2008,"YOHO",0.0364360766651814
4,2008,"YOHO",0.038897816284985
5,2008,"YOHO",0.0314311913122399
6,2008,"YOHO",0.106449704081801
7,2008,"YOHO",0.0573767773656331
8,2008,"YOHO",0.0439895622931466
9,2008,"YOHO",0.0285372886339993
10,2008,"YOHO",0.0427185594634127
11,2008,"YOHO",0.0873352201432204
12,2008,"YOHO",0.159844025941271
1,2009,"YOHO",0.0379100253148013
2,2009,"YOHO",0.174658092363045
3,2009,"YOHO",0.051268943836726
4,2009,"YOHO",0.0497525058976308
5,2009,"YOHO",0.0460159834805284
6,2009,"YOHO",0.132940392904098
7,2009,"YOHO",0.0797124769071509
8,2009,"YOHO",0.0365674685336637
9,2009,"YOHO",0.0394924659060309
10,2009,"YOHO",0.0326686019646075
11,2009,"YOHO",0.0508325456610872
12,2009,"YOHO",0.194193787792599
